Date,Repo_Rate,Interest_Rate,Market_Rate,VIX,Treasury_10Y,Deposits,Withdrawals,Loans_Given,Loan_Repayment,HQLA,ASF,RSF,Total_Deposits_Pool,Total_Loans_Pool,LCR,NSFR,Net_Cash_Flow,Cumulative_Net_Cash_Flow,NLP,Crisis_Phase,Crisis_Name,Sentiment,News_Headline,Predicted_Survival_Days
2020-07-02,0.086088,2.563801,-0.305987,28.2,0.6341,97467.0,129023.33,76166.11,149104.12,7535382.84,53457919.63,57968113.89,36626590.12,66486533.56,205.7353,92.2195,41381.68,-59859943.44,-39859943.44,normal,,0.002102,,365.0
2020-07-03,0.084865,2.214899,-0.074559,29.62,0.6417,132615.8,281121.69,79905.84,220221.73,7515936.94,53301988.45,57842392.38,36478084.24,66346217.67,206.0398,92.1504,-8189.99,-59868133.43,-39868133.43,normal,,-0.322898,Interbank overnight rates spike 150bp,365.0
2020-07-06,0.088593,1.64087,-0.15795,28.74,0.6514,79579.59,207341.89,77459.32,195644.44,7489212.62,53167838.03,57736883.13,36350321.94,66228032.55,206.0288,92.0864,-9577.18,-59877710.61,-39877710.61,normal,,-0.274463,,365.0
2020-07-07,0.088363,1.860921,0.459909,28.41,0.635,60180.12,117117.32,101532.98,105778.37,7424974.98,53108053.97,57733639.57,36293384.73,66223787.15,204.582,91.9881,-52691.81,-59930402.42,-39930402.42,normal,,-0.233294,,365.0
2020-07-08,0.087255,2.584246,0.012811,28.24,0.6289,107861.26,147351.62,78576.75,162572.45,7451230.38,53066589.1,57658955.94,36253894.38,66139791.46,205.5291,92.0353,44505.34,-59885897.08,-39885897.08,normal,,-0.1983,,365.0
2020-07-09,0.086492,2.040763,0.306051,28.24,0.6327,78874.51,236587.12,66634.8,236991.16,7452861.54,52900990.85,57506185.85,36096181.76,65969435.11,206.4723,91.9918,12643.74,-59873253.34,-39873253.34,normal,,-0.3183,China property crisis deepens — Evergrande liquidation,365.0
2020-07-10,0.089529,1.619549,-0.013243,28.21,0.6447,60173.9,250987.3,94890.47,133871.24,7292226.0,52700636.78,57471543.3,35905368.36,65930454.33,203.0957,91.6987,-151832.63,-60025085.97,-40025085.97,normal,,-0.270555,,365.0
2020-07-13,0.089231,2.136359,-0.369984,27.97,0.6132,111530.57,259267.73,77662.9,233905.98,7281207.82,52545512.77,57331900.74,35757631.21,65774211.26,203.6267,91.6514,8505.92,-60016580.05,-40016580.05,normal,,-0.229972,,365.0
2020-07-14,0.090777,1.79195,0.513275,27.85,0.6158,88329.17,188595.98,110341.68,239932.87,7296350.39,52440232.62,57215977.75,35657364.4,65644620.06,204.6239,91.6531,29324.39,-59987255.66,-39987255.66,normal,,-0.195476,,365.0
2020-07-15,0.088565,2.052897,-0.158037,27.62,0.6293,151697.41,214935.45,67721.56,181241.63,7330142.21,52373832.69,57114634.2,35594126.37,65531099.99,205.9368,91.6995,50282.04,-59936973.62,-39936973.62,normal,,-0.166154,,365.0
2020-07-16,0.089781,2.106932,-0.04022,27.41,0.6322,116008.48,93703.4,47841.37,243544.63,7523364.24,52397253.02,56939740.58,35616431.44,65335396.73,211.233,92.0223,218008.33,-59718965.29,-39718965.29,normal,,-0.141231,,365.0
2020-07-17,0.09065,1.795154,-0.07138,27.28,0.6206,218529.9,127751.2,95714.67,216033.4,7716657.12,52492570.65,56832343.95,35707210.14,65215078.0,216.1092,92.3639,211097.43,-59507867.86,-39507867.86,normal,,0.308769,"Fed signals potential rate cuts, markets rally",365.0
2020-07-20,0.091656,2.57157,-0.182463,26.85,0.6155,165521.71,90601.97,95321.74,151519.66,7810950.65,52571236.38,56783607.03,35782129.88,65158880.08,218.2919,92.5817,131117.66,-59376750.2,-39376750.2,normal,,0.262453,,365.0
2020-07-21,0.091522,2.293686,0.104742,27.07,0.6369,183973.38,106612.61,43464.61,177212.05,7971284.84,52652465.18,56665773.03,35859490.65,65025132.64,222.2922,92.9176,211108.2,-59165641.99,-39165641.99,normal,,0.223085,,365.0
2020-07-22,0.092833,2.384836,-0.082854,26.79,0.6345,221594.14,95242.23,44718.1,249788.46,8257281.02,52785134.68,56483481.02,35985842.56,64820062.28,229.4592,93.4523,331422.27,-58834219.73,-38834219.73,normal,,0.189623,,365.0
2020-07-23,0.091592,2.402823,-0.185759,25.71,0.6294,193678.59,80620.97,60573.59,120680.47,8353966.7,52903845.18,56433208.76,36098900.17,64759955.39,231.4189,93.7459,173164.5,-58661055.22,-38661055.22,normal,,0.161179,,365.0
2020-07-24,0.092771,2.068426,0.195578,26.52,0.6207,189397.43,179328.56,78920.29,184570.6,8390510.77,52914417.5,56342082.24,36108969.05,64654305.09,232.3664,93.9163,115719.18,-58545336.04,-38545336.04,normal,,0.137002,,365.0
2020-07-27,0.093984,2.061833,0.251428,25.99,0.6274,227694.56,182128.34,104621.82,240696.75,8501288.69,52962262.03,56223157.96,36154535.26,64518230.16,235.1375,94.2001,181641.14,-58363694.9,-38363694.9,normal,,0.116452,,365.0
2020-07-28,0.094678,2.54527,-0.160706,25.79,0.6274,210896.98,118634.07,112411.69,163841.8,8588816.02,53059138.08,56179679.15,36246798.18,64466800.05,236.9538,94.4454,143693.02,-58220001.87,-38220001.87,normal,,0.098984,,365.0
2020-07-29,0.095189,2.147411,0.256163,25.56,0.6311,186547.17,136659.14,59253.05,221863.59,8730894.17,53111520.52,56036850.68,36296686.21,64304189.51,240.5425,94.7796,212498.57,-58007503.3,-38007503.3,normal,,0.084137,,365.0
2020-07-30,0.093772,2.004819,-0.051096,25.81,0.6388,121701.34,133924.39,86266.48,161549.94,8732400.01,53098686.31,55972173.3,36284463.15,64228906.05,240.665,94.8662,63060.41,-57944442.89,-37944442.89,normal,,0.071516,,365.0
2020-07-31,0.093701,2.090855,-0.271513,25.62,0.6359,132902.97,125953.17,80590.02,183609.55,8763919.11,53105983.6,55883378.24,36291412.95,64125886.52,241.4874,95.03,109969.32,-57834473.57,-37834473.57,normal,,0.060789,,365.0
2020-08-03,0.097357,1.999151,0.506338,24.77,0.6254,145393.11,95391.82,48329.0,245705.66,8938918.61,53158484.95,55709358.16,36341414.24,63928509.86,245.9706,95.4211,247377.95,-57587095.62,-37587095.62,normal,,0.05167,,365.0
2020-08-04,0.096772,2.417233,0.450721,24.93,0.6416,164902.92,174503.62,67134.58,249323.09,9029077.98,53148404.21,55549509.92,36331813.54,63746321.35,248.5171,95.6775,172587.81,-57414507.81,-37414507.81,normal,,0.04392,,365.0
2020-08-05,0.09605,1.795923,-0.172091,24.45,0.6355,78951.5,132056.23,60709.47,138793.15,8962438.08,53092644.25,55483815.56,36278708.81,63668237.67,247.044,95.6903,24978.95,-57389528.87,-37389528.87,normal,,-0.15608,"Fed minutes: higher-for-longer, crushing rate cut hopes",365.0
2020-08-06,0.098603,2.006488,-0.287452,24.21,0.6386,156651.12,173656.0,39023.29,163837.92,8976153.54,53074789.13,55376187.11,36261703.93,63543423.05,247.5381,95.8441,107809.75,-57281719.12,-37281719.12,normal,,-0.132668,,365.0
2020-08-07,0.097532,1.690819,0.33631,24.26,0.6441,145065.84,191439.32,94158.37,211038.98,8960431.91,53026096.97,55275306.0,36215330.45,63426542.44,247.421,95.9309,70507.13,-57211211.99,-37211211.99,normal,,-0.112768,,365.0
2020-08-10,0.099547,2.042484,0.198841,24.2,0.6297,183218.2,184615.75,82453.6,245084.87,9031381.36,53024629.55,55133452.07,36213932.9,63263911.17,249.3897,96.1751,161233.72,-57049978.27,-37049978.27,normal,,-0.095853,,365.0
2020-08-11,0.098776,2.181795,0.507694,24.08,0.6372,124541.97,219014.33,44368.85,174152.85,8983795.03,52925433.57,55020791.37,36119460.54,63134127.17,248.7245,96.1917,35311.64,-57014666.62,-37014666.62,normal,,-0.081475,,365.0
2020-08-12,0.101073,1.93049,0.137941,23.84,0.6347,195709.78,87022.12,69312.41,98403.85,9033731.85,53039555.62,54999001.18,36228148.21,63105035.72,249.3567,96.4373,137779.11,-56876887.51,-36876887.51,normal,,-0.021475,Consumer spending rises 3.2%,365.0
2020-08-13,0.101099,1.867476,0.500552,23.75,0.6287,192756.12,193898.68,48344.17,109334.27,9009108.56,53038355.93,54948333.64,36227005.65,63044045.63,248.6849,96.524,59847.53,-56817039.98,-36817039.98,normal,,-0.018254,,365.0
2020-08-14,0.099429,2.336246,0.075371,23.56,0.6416,195754.48,132617.86,107114.67,155080.3,9049229.08,53104649.39,54908713.66,36290142.27,62996080.0,249.3578,96.7144,111102.25,-56705937.73,-36705937.73,normal,,-0.015516,,365.0
2020-08-17,0.10032,1.700851,0.09654,23.35,0.6587,85801.25,203595.2,73633.61,210168.63,8975560.41,52980965.74,54790452.63,36172348.33,62859544.98,248.1332,96.6974,18741.08,-56687196.65,-36687196.65,normal,,-0.013188,,365.0
2020-08-18,0.099671,2.303607,0.092193,23.7,0.632,163396.38,122709.14,91965.72,204079.11,9033869.15,53023687.35,54694275.18,36213035.57,62747431.6,249.4646,96.9456,152800.62,-56534396.03,-36534396.03,normal,,-0.01121,,365.0
2020-08-19,0.100061,2.233596,-0.151404,23.89,0.645,194564.69,143724.7,73182.69,125397.73,9041293.01,53077069.34,54652063.2,36263875.56,62695216.55,249.3195,97.1181,103055.04,-56431340.99,-36431340.99,normal,,-0.009528,,365.0
2020-08-20,0.097438,2.372296,-0.272856,23.98,0.6506,110814.48,181975.03,63801.39,132004.13,8947739.44,53002350.76,54595210.52,36192715.01,62627013.81,247.2249,97.0824,-2957.81,-56434298.8,-36434298.8,normal,,-0.008099,,365.0
2020-08-21,0.098737,1.744754,-0.112084,24.18,0.6485,170594.16,102629.4,91396.83,193092.15,9014561.37,53073713.75,54508826.63,36260679.76,62525318.49,248.6043,97.3672,169660.08,-56264638.72,-36264638.72,normal,,0.291901,Sovereign wealth fund announces $10B bank investment,365.0
2020-08-24,0.098124,2.317595,-0.06571,24.37,0.6509,139959.34,110795.35,89743.62,153359.06,9006017.14,53104335.94,54456638.93,36289843.76,62461703.05,248.1691,97.5167,92779.42,-56171859.3,-36171859.3,normal,,0.248116,,365.0
2020-08-25,0.095072,2.316584,-0.316801,24.39,0.6444,132593.6,118421.98,40424.79,106151.97,9000432.84,53119216.14,54401758.62,36304015.37,62395975.88,247.9184,97.6425,79898.79,-56091960.5,-36091960.5,normal,,0.210898,,365.0
2020-08-26,0.09531,1.99942,-0.183189,24.66,0.6557,225543.24,139081.36,85784.95,221551.41,9124347.69,53210001.11,54284484.48,36390477.25,62260209.41,250.7345,98.0206,222228.34,-55869732.16,-35869732.16,normal,,0.210898,Bond markets trade sideways amid low volatility,365.0
2020-08-27,0.094169,2.537597,-0.307337,24.49,0.6505,165656.71,124423.93,80371.2,181344.35,9169783.72,53253295.54,54198447.14,36431710.04,62159236.26,251.6979,98.2561,142205.94,-55727526.22,-35727526.22,normal,,0.179264,,365.0
2020-08-28,0.095548,2.343583,-0.265492,24.38,0.6424,122593.55,122351.54,104341.5,171740.64,9142657.37,53253549.65,54142526.28,36431952.04,62091837.12,250.9516,98.3581,67641.15,-55659885.07,-35659885.07,normal,,0.152374,,365.0
2020-08-31,0.095519,2.303843,-0.036634,24.86,0.6685,117761.39,154023.63,51509.91,147678.59,9098826.5,53215474.3,54061161.33,36395689.81,61995668.43,249.9974,98.4357,59906.45,-55599978.62,-35599978.62,normal,,0.129518,,365.0
2020-09-01,0.095936,2.24447,0.321326,24.81,0.6683,230768.87,38272.22,101023.2,150322.23,9227445.91,53417595.78,54022451.01,36588186.46,61946369.39,252.1974,98.8804,241795.69,-55358182.93,-35358182.93,normal,,0.579518,"Fed signals potential rate cuts, markets rally",365.0
2020-09-02,0.094263,1.931974,0.403938,24.93,0.6636,111467.95,172880.5,86870.01,159314.47,9134803.44,53353112.6,53962434.71,36526773.91,61873924.93,250.0851,98.8708,11031.91,-55347151.02,-35347151.02,normal,,0.129518,Commercial real estate defaults surge 40%,365.0
2020-09-03,0.0954,1.981893,-0.193337,25.16,0.666,183971.67,162296.32,73123.3,203638.88,9194292.42,53375871.71,53849605.79,36548449.25,61743409.35,251.5645,99.1203,152190.93,-55194960.09,-35194960.09,normal,,0.11009,,365.0
2020-09-04,0.092257,2.435685,0.354,25.1,0.673,171838.06,191297.63,63020.36,163769.7,9181456.98,53355439.17,53763637.64,36528989.68,61642660.01,251.3471,99.2408,81289.77,-55113670.33,-35113670.33,normal,,0.093577,,365.0
2020-09-07,0.091004,2.242201,0.447289,25.52,0.6712,83315.68,197519.45,97320.3,225597.24,9118038.25,53235525.21,53652063.0,36414785.91,61514383.08,250.3938,99.2236,14073.16,-55099597.17,-35099597.17,normal,,0.07954,,365.0
2020-09-08,0.092207,1.754859,0.446553,25.21,0.677,90263.16,116506.14,106618.98,123283.31,9021743.32,53207970.07,53641400.92,36388542.92,61497718.75,247.9281,99.192,-9578.66,-55109175.83,-35109175.83,normal,,0.067609,,365.0
2020-09-09,0.092289,1.877141,0.097453,25.86,0.6703,121077.15,187308.43,102968.03,156703.76,8926053.01,53138427.23,53597198.5,36322311.65,61443983.02,245.7457,99.144,-12495.54,-55121671.37,-35121671.37,normal,,-0.257391,Interbank overnight rates spike 150bp,365.0
2020-09-10,0.091583,2.001031,0.467897,25.9,0.6824,110445.92,228684.23,99777.44,181469.67,8813514.19,53014277.01,53527475.13,36204073.34,61362290.79,243.4399,99.0412,-36546.08,-55158217.45,-35158217.45,normal,,-0.218782,,365.0
2020-09-11,0.089403,1.965341,0.124276,25.79,0.677,88812.79,93869.2,61666.16,180723.46,8833679.11,53008967.78,53425015.35,36199016.93,61243233.49,244.0309,99.2212,114000.9,-55044216.56,-35044216.56,normal,,-0.185965,,365.0
2020-09-14,0.090242,2.588859,-0.174351,26.47,0.68,157705.61,234276.87,58985.2,162622.29,8784541.33,52928567.96,53335552.16,36122445.67,61139596.4,243.1879,99.2369,27065.83,-55017150.73,-35017150.73,normal,,-0.15807,,365.0
2020-09-15,0.088826,2.049392,0.077161,26.65,0.6714,144046.25,146695.74,39046.75,93123.63,8755980.31,52925785.99,53290882.38,36119796.18,61085519.51,242.415,99.3149,51427.39,-54965723.34,-34965723.34,normal,,-0.13436,,365.0
2020-09-16,0.090603,1.822876,0.125404,26.06,0.6856,63005.08,190125.92,61009.15,177131.68,8664709.82,52792309.11,53190385.71,35992675.34,60969396.98,240.7354,99.2516,-10998.31,-54976721.64,-34976721.64,normal,,-0.114206,,365.0
2020-09-17,0.09033,2.344268,-0.299276,26.38,0.6816,85406.09,160437.89,50333.91,193726.4,8645367.65,52713525.72,53065717.61,35917643.55,60826004.49,240.6997,99.3363,68360.7,-54908360.95,-34908360.95,normal,,-0.097075,,365.0
2020-09-18,0.089154,2.513508,0.138237,26.46,0.6866,119860.83,94022.84,83913.03,131445.65,8657623.99,52740655.61,53025993.97,35943481.54,60778471.87,240.8677,99.4619,73370.61,-54834990.33,-34834990.33,normal,,-0.082514,,365.0
2020-09-21,0.089538,1.874943,0.433747,26.69,0.6963,135821.31,141126.14,110803.69,209258.14,8697050.68,52735085.54,52940071.11,35938176.7,60680017.42,242.0003,99.6128,93149.62,-54741840.72,-34741840.72,normal,,-0.070137,,365.0
2020-09-22,0.089047,1.885395,0.314615,27.25,0.6981,117802.13,201856.99,101141.1,119671.64,8548360.73,52646827.94,52927551.9,35854121.84,60661486.88,238.4206,99.4696,-65524.32,-54807365.04,-34807365.04,normal,,-0.059616,,365.0
2020-09-23,0.089944,1.694426,-0.17254,27.07,0.7244,92977.05,81514.03,92690.74,116953.03,8504466.71,52658864.11,52909696.8,35865584.86,60637224.58,237.1205,99.5259,35725.32,-54771639.72,-34771639.72,normal,,-0.050674,,365.0
2020-09-24,0.09086,1.909557,0.039402,27.14,0.7225,112974.74,148205.61,41548.52,238088.02,8582411.34,52621871.69,52736979.45,35830353.99,60440685.08,239.5291,99.7817,161308.63,-54610331.09,-34610331.09,normal,,-0.043073,,365.0
2020-09-25,0.089113,1.845368,-0.030692,26.75,0.7304,145796.27,100560.28,52513.83,220523.07,8725022.26,52669369.49,52589302.85,35875589.99,60272675.84,243.2022,100.1522,213245.23,-54397085.86,-34397085.86,normal,,-0.036612,,365.0
2020-09-28,0.090454,2.545091,0.516242,27.75,0.7188,177600.0,173500.44,64237.98,193430.02,8786291.29,52673674.02,52476631.15,35879689.55,60143483.81,244.882,100.3755,133291.59,-54263794.26,-34263794.26,normal,,-0.03112,,365.0
2020-09-29,0.089523,2.279419,0.473521,27.32,0.7319,183929.8,151138.76,65653.96,160137.34,8826507.62,52708104.62,52395949.01,35912480.59,60049000.43,245.7783,100.5958,127274.42,-54136519.84,-34136519.84,normal,,-0.026452,,365.0
2020-09-30,0.089286,1.695242,-0.298473,27.77,0.7255,92462.65,207833.86,100479.15,237021.81,8760078.61,52586964.85,52277440.64,35797109.38,59912457.76,244.7147,100.5921,21171.46,-54115348.38,-34115348.38,normal,,-0.022484,,365.0
2020-10-01,0.089904,2.213657,-0.404465,27.92,0.7335,102796.08,164522.86,99327.4,224559.43,8745251.45,52522151.74,52168648.44,35735382.61,59787225.74,244.7225,100.6776,63505.25,-54051843.13,-34051843.13,normal,,-0.019112,,365.0
2020-10-02,0.089068,1.768248,0.236138,28.31,0.7355,89045.52,92976.15,65632.77,164616.8,8754510.64,52518024.58,52083852.52,35731451.98,59688241.7,245.0085,100.8336,95053.4,-53956789.73,-33956789.73,normal,,-0.016245,,365.0
2020-10-05,0.089502,1.804237,0.106166,27.83,0.7627,125802.54,146903.95,70517.47,232190.2,8804115.8,52495868.09,51942895.36,35710350.56,59526568.97,246.5424,101.0646,140571.32,-53816218.41,-33816218.41,normal,,-0.013808,,365.0
2020-10-06,0.088922,2.197921,-0.122866,27.44,0.754,161917.51,154527.54,108563.27,145537.75,8755529.97,52503627.56,51914265.84,35717740.53,59489594.49,245.1311,101.1353,44364.45,-53771853.95,-33771853.95,normal,,-0.011737,,365.0
2020-10-07,0.091768,2.21554,-0.219214,28.43,0.7688,57692.27,203450.4,78434.24,100518.32,8552858.73,52350581.52,51898340.03,35571982.4,59467510.4,240.4381,100.8714,-123674.05,-53895528.0,-33895528.0,normal,,-0.336737,Interbank overnight rates spike 150bp,365.0
2020-10-08,0.090032,2.261777,-0.335222,28.98,0.769,90456.48,226580.57,77900.89,147998.14,8421427.08,52207651.23,51838522.74,35435858.32,59397413.15,237.6527,100.7121,-66026.84,-53961554.84,-33961554.84,normal,,-0.286226,,365.0
2020-10-09,0.08937,2.53844,-0.332355,28.91,0.7857,94714.56,246864.51,44813.77,235937.77,8391517.67,52047893.79,51669955.32,35283708.37,59206289.15,237.8298,100.7314,38974.05,-53922580.78,-33922580.78,normal,,-0.243292,,365.0
2020-10-12,0.090193,2.36467,-0.376018,28.89,0.7675,147544.16,152484.33,100933.54,150736.75,8384447.7,52042706.61,51627729.08,35278768.2,59156485.95,237.6627,100.8038,44863.04,-53877717.74,-33877717.74,normal,,-0.206799,,365.0
2020-10-13,0.089899,2.058959,-0.075965,28.78,0.7925,116997.52,120415.21,63488.46,140196.24,8380052.14,52039118.04,51562576.36,35275350.51,59079778.17,237.5611,100.9242,73290.09,-53804427.65,-33804427.65,normal,,-0.175779,,365.0
2020-10-14,0.089801,2.416529,-0.303279,29.24,0.7953,66876.65,111702.95,40030.73,158075.2,8394664.89,51992050.43,51459266.62,35230524.22,58961733.7,238.2782,101.0354,73218.17,-53731209.49,-33731209.49,normal,,-0.149412,,365.0
2020-10-15,0.090553,1.662824,0.281254,28.82,0.7823,113729.85,192928.77,81452.6,211197.85,8385576.87,51908891.57,51345477.61,35151325.3,58831988.46,238.5565,101.0973,50546.34,-53680663.15,-33680663.15,normal,,-0.127,,365.0
2020-10-16,0.090682,2.415405,-0.007162,29.05,0.8006,119156.7,142057.05,62833.23,179560.03,8406635.15,51884846.19,51244061.9,35128424.95,58715261.66,239.3115,101.2505,93826.44,-53586836.71,-33586836.71,normal,,-0.10795,,365.0
2020-10-19,0.089523,1.92676,0.30746,28.48,0.803,70909.49,92786.17,41201.76,143874.43,8422541.6,51861875.68,51154900.98,35106548.26,58612588.99,239.9137,101.382,80795.99,-53506040.73,-33506040.73,normal,,-0.091758,,365.0
2020-10-20,0.089482,1.723423,0.533271,28.45,0.8011,148467.27,90003.44,53856.76,128106.88,8469367.7,51923262.7,51092370.26,35165012.09,58538338.88,240.8464,101.6263,132713.94,-53373326.78,-33373326.78,normal,,-0.077994,,365.0
2020-10-21,0.089752,2.380757,0.099965,28.73,0.7988,157762.15,108005.72,67818.78,139851.31,8515061.25,51975506.96,51031345.76,35214768.53,58466306.35,241.8037,101.8502,121788.97,-53251537.81,-33251537.81,normal,,-0.066295,,365.0
2020-10-22,0.087928,1.829834,-0.01357,27.88,0.8023,77300.95,185566.34,67193.43,126129.98,8374758.13,51861828.3,50982851.57,35106503.14,58407369.79,238.5529,101.7241,-49328.83,-53300866.65,-33300866.65,normal,,-0.056351,,365.0
2020-10-23,0.088636,2.362572,0.402465,27.44,0.8273,64485.11,187626.25,50110.48,94021.94,8228854.23,51732530.1,50946664.97,34983362.0,58363458.33,235.2219,101.5425,-79229.68,-53380096.33,-33380096.33,normal,,-0.047898,,365.0
2020-10-26,0.09123,1.695602,0.573918,27.0,0.8184,124287.72,107020.41,92072.51,189639.38,8279605.03,51750660.78,50862058.96,35000629.31,58265891.46,236.5559,101.7471,114834.18,-53265262.15,-33265262.15,normal,,-0.040713,,365.0
2020-10-27,0.09148,1.781937,0.033637,26.34,0.8274,172083.02,171757.58,107121.48,192614.1,8295209.93,51751002.5,50788626.25,35000954.76,58180398.84,236.9995,101.8949,85818.07,-53179444.08,-33179444.08,normal,,-0.034606,,365.0
2020-10-28,0.089776,1.637359,-0.024754,26.44,0.817,72651.77,130534.87,92448.79,143479.17,8231546.59,51690225.24,50745539.45,34943071.66,58129368.46,235.5702,101.8616,-6852.72,-53186296.8,-33186296.8,normal,,-0.029415,,365.0
2020-10-29,0.090519,1.8767,-0.210564,26.33,0.8197,83991.36,170912.63,45026.14,183806.19,8219906.64,51598957.9,50623812.34,34856150.38,57990588.42,235.8237,101.9263,51858.77,-53134438.03,-33134438.03,normal,,-0.025003,,365.0
2020-10-30,0.09028,1.911943,-0.277558,26.11,0.8377,183808.51,78989.76,69536.18,90121.29,8279619.61,51709017.59,50608570.29,34960969.13,57970003.31,236.8247,102.1744,125403.85,-53009034.18,-33009034.18,normal,,-0.021253,,365.0
2020-11-02,0.092771,2.182605,-0.206613,25.71,0.8252,113185.92,166084.13,95368.16,163874.04,8198950.8,51653474.47,50551728.82,34908070.92,57901497.43,234.8726,102.1794,15607.67,-52993426.51,-32993426.51,normal,,-0.018065,,365.0
2020-11-03,0.091008,2.535955,-0.213422,25.27,0.8355,102111.63,97219.0,55641.74,119405.45,8225860.12,51658611.73,50496428.83,34912963.55,57837733.72,235.6105,102.3015,68656.34,-52924770.17,-32924770.17,normal,,-0.015355,,365.0
